"SCED Time Stamp","Repeated Hour Flag","QSE","REGUP","REGDN","NSPIN","NSPNM","RRSPFR","RRSFFR","RRSUFR","ECRSS","ECRSM"
"02/09/2025 20:30:10","N","QBTU","","","","","0","0","7","",""
"02/09/2025 20:30:10","N","QCALP","0","0","-25","0","-5","0","0","0","0"
"02/09/2025 20:30:10","N","QEDE10","","","","","0","0","34.5","",""
"02/09/2025 20:30:10","N","QEDE12","","","","","0","0","10.7","",""
"02/09/2025 20:30:10","N","QEDES1","","","","","0","0","73.6","",""
"02/09/2025 20:30:10","N","QEDES2","","","","","0","0","5.5","",""
"02/09/2025 20:30:10","N","QEDES5","","","","","0","0","15.3","",""
"02/09/2025 20:30:10","N","QEDES6","","","","","0","0","5.2","",""
"02/09/2025 20:30:10","N","QEDES8","","","","","0","0","10.5","",""
"02/09/2025 20:30:10","N","QEXEL1","","","","","0","0","0","",""
"02/09/2025 20:30:10","N","QFRONT","","","","","0","0","5.8","",""
"02/09/2025 20:30:10","N","QGAR6","","","","","0","0","6.8","",""
"02/09/2025 20:30:10","N","QGERD","","","","","0","0","4.6","",""
"02/09/2025 20:30:10","N","QGEXA","","","","","0","0","22.5","",""
"02/09/2025 20:30:10","N","QGEXA7","","","","","0","0","4.3","",""
"02/09/2025 20:30:10","N","QJUSL1","","","3","","10","0","0","10",""
"02/09/2025 20:30:10","N","QJUSL2","","","4","","10","0","0","15",""
"02/09/2025 20:30:10","N","QJUSL3","","","3","","10","0","0","10",""
"02/09/2025 20:30:10","N","QLCRA","0","0","-2","","0","0","17","0","0"
"02/09/2025 20:30:10","N","QNRGTX","","","","","25","0","100","",""
"02/09/2025 20:30:10","N","QOCSQ1","","","","","0","0","6","",""
"02/09/2025 20:30:10","N","QSEMES","","","25","","5","0","0","",""
"02/09/2025 20:30:10","N","QSHELL","0","0","-40","0","-49","0","0","-38","0"
"02/09/2025 20:30:10","N","QSTEC","0","0","0","","0","0","23.2","",""
"02/09/2025 20:30:10","N","QSTEC1","","","0","","0","0","3","",""
"02/09/2025 20:30:10","N","QTEN18","1.7","1.9","20.9","","18.7","0","0","4.8","0"
"02/09/2025 20:30:10","N","QTENSK","","","","","0","0","11.8","",""
"02/09/2025 20:30:10","N","QTOTL1","-.6","-.7","-7.4","","-6.6","0","0","-1.7",""
"02/09/2025 20:45:11","N","QAEN","0","17.5","105","","0","0","0","41",""
"02/09/2025 20:45:11","N","QALTRE","","","22","","15","0","19.4","",""
"02/09/2025 20:45:11","N","QAMA","","","","","1","0","0","",""
"02/09/2025 20:45:11","N","QBPEC7","-1.1","-1.2","-13.5","","-12.1","0","0","-3.1",""
"02/09/2025 20:45:11","N","QBTU","","","","","0","0","7","",""
"02/09/2025 20:45:11","N","QCALP","0","0","-25","0","-5","0","0","0","0"
"02/09/2025 20:45:11","N","QEDE10","","","","","0","0","34.5","",""
"02/09/2025 20:45:11","N","QEDE12","","","","","0","0","10.7","",""
"02/09/2025 20:45:11","N","QEDES1","","","","","0","0","73.6","",""
"02/09/2025 20:45:11","N","QEDES2","","","","","0","0","5.5","",""
"02/09/2025 20:45:11","N","QEDES5","","","","","0","0","15.3","",""
"02/09/2025 20:45:11","N","QEDES6","","","","","0","0","5.2","",""
"02/09/2025 20:45:11","N","QEDES8","","","","","0","0","10.5","",""
"02/09/2025 20:45:11","N","QEXEL1","","","","","0","0","0","",""
"02/09/2025 20:45:11","N","QFRONT","","","","","0","0","5.8","",""
"02/09/2025 20:45:11","N","QGAR6","","","","","0","0","6.8","",""
"02/09/2025 20:45:11","N","QGERD","","","","","0","0","4.6","",""
"02/09/2025 20:45:11","N","QGEXA","","","","","0","0","22.5","",""
"02/09/2025 20:45:11","N","QGEXA7","","","","","0","0","4.3","",""
"02/09/2025 20:45:11","N","QJUSL1","","","3","","10","0","0","10",""
"02/09/2025 20:45:11","N","QJUSL2","","","4","","10","0","0","15",""
"02/09/2025 20:45:11","N","QJUSL3","","","3","","10","0","0","10",""
"02/09/2025 20:45:11","N","QLCRA","0","0","-2","","0","0","17","0","0"
"02/09/2025 20:45:11","N","QNRGTX","","","","","25","0","100","",""
"02/09/2025 20:45:11","N","QOCSQ1","","","","","0","0","6","",""
"02/09/2025 20:45:11","N","QSEMES","","","25","","5","0","0","",""
"02/09/2025 20:45:11","N","QSHELL","0","0","-40","0","-49","0","0","-38","0"
"02/09/2025 20:45:11","N","QSTEC","0","0","0","","0","0","23.2","",""
"02/09/2025 20:45:11","N","QSTEC1","","","0","","0","0","3","",""
"02/09/2025 20:45:11","N","QTEN18","1.7","1.9","20.9","","18.7","0","0","4.8","0"
"02/09/2025 20:45:11","N","QTENSK","","","","","0","0","11.8","",""
"02/09/2025 20:45:11","N","QTOTL1","-.6","-.7","-7.4","","-6.6","0","0","-1.7",""
"02/09/2025 21:00:12","N","QAEN","0","17.5","105","","0","0","0","41",""
"02/09/2025 21:00:12","N","QALTRE","","","22","","15","0","19.4","",""
"02/09/2025 21:00:12","N","QAMA","","","","","1","0","0","",""
"02/09/2025 21:00:12","N","QBPEC7","-1.1","-1.3","-13.7","","-12.3","0","0","-3",""
"02/09/2025 21:00:12","N","QBTU","","","","","0","0","7","",""
"02/09/2025 21:00:12","N","QCALP","0","0","-25","0","-5","0","0","0","0"
"02/09/2025 21:00:12","N","QEDE10","","","","","0","0","35.6","",""
"02/09/2025 21:00:12","N","QEDE12","","","","","0","0","11","",""
"02/09/2025 21:00:12","N","QEDES1","","","","","0","0","75.6","",""
"02/09/2025 21:00:12","N","QEDES2","","","","","0","0","5.7","",""
"02/09/2025 21:00:12","N","QEDES5","","","","","0","0","15.7","",""
"02/09/2025 21:00:12","N","QEDES6","","","","","0","0","5.3","",""
"02/09/2025 21:00:12","N","QEDES8","","","","","0","0","10.8","",""
"02/09/2025 21:00:12","N","QEXEL1","","","","","0","0","0","",""
"02/09/2025 21:00:12","N","QFRONT","","","","","0","0","5.6","",""
"02/09/2025 21:00:12","N","QGAR6","","","","","0","0","6.7","",""
"02/09/2025 21:00:12","N","QGERD","","","","","0","0","4.3","",""
"02/09/2025 21:00:12","N","QGEXA","","","","","0","0","22.1","",""
"02/09/2025 21:00:12","N","QGEXA7","","","","","0","0","4.4","",""
"02/09/2025 21:00:12","N","QJUSL1","","","3","","10","0","0","10",""
"02/09/2025 21:00:12","N","QJUSL2","","","4","","10","0","0","15",""
"02/09/2025 21:00:12","N","QJUSL3","","","3","","10","0","0","10",""
"02/09/2025 21:00:12","N","QLCRA","0","0","-2","","0","0","17","0","0"
"02/09/2025 21:00:12","N","QNRGTX","","","","","25","0","100","",""
"02/09/2025 21:00:12","N","QOCSQ1","","","","","0","0","6.1","",""
"02/09/2025 21:00:12","N","QSEMES","","","25","","5","0","0","",""
"02/09/2025 21:00:12","N","QSHELL","0","0","-40","0","-49","0","0","-38","0"
"02/09/2025 21:00:12","N","QSTEC","0","0","0","","0","0","23.1","",""
"02/09/2025 21:00:12","N","QSTEC1","","","0","","0","0","2.9","",""
"02/09/2025 21:00:12","N","QTEN18","1.7","2","21.3","","19.1","0","0","4.7","0"
"02/09/2025 21:00:12","N","QTENSK","","","","","0","0","12","",""
"02/09/2025 21:00:12","N","QTOTL1","-.6","-.7","-7.6","","-6.8","0","0","-1.7",""
"02/09/2025 21:15:10","N","QAEN","0","17.5","105","","0","0","0","41",""
"02/09/2025 21:15:10","N","QALTRE","","","22","","15","0","19.4","",""
"02/09/2025 21:15:10","N","QAMA","","","","","1","0","0","",""
"02/09/2025 21:15:10","N","QBPEC7","-1.1","-1.3","-13.7","","-12.3","0","0","-3",""
"02/09/2025 21:15:10","N","QBTU","","","","","0","0","7","",""
"02/09/2025 21:15:10","N","QCALP","0","0","-25","0","-5","0","0","0","0"
"02/09/2025 21:15:10","N","QEDE10","","","","","0","0","35.6","",""
"02/09/2025 21:15:10","N","QEDE12","","","","","0","0","11","",""
"02/09/2025 21:15:10","N","QEDES1","","","","","0","0","75.6","",""
"02/09/2025 21:15:10","N","QEDES2","","","","","0","0","5.7","",""
"02/09/2025 21:15:10","N","QEDES5","","","","","0","0","15.7","",""
"02/09/2025 21:15:10","N","QEDES6","","","","","0","0","5.3","",""
"02/09/2025 21:15:10","N","QEDES8","","","","","0","0","10.8","",""
"02/09/2025 21:15:10","N","QEXEL1","","","","","0","0","0","",""
"02/09/2025 21:15:10","N","QFRONT","","","","","0","0","5.6","",""
"02/09/2025 21:15:10","N","QGAR6","","","","","0","0","6.7","",""
"02/09/2025 21:15:10","N","QGERD","","","","","0","0","4.3","",""
"02/09/2025 21:15:10","N","QGEXA","","","","","0","0","22.1","",""
"02/09/2025 21:15:10","N","QGEXA7","","","","","0","0","4.4","",""
"02/09/2025 21:15:10","N","QJUSL1","","","3","","10","0","0","10",""
"02/09/2025 21:15:10","N","QJUSL2","","","4","","10","0","0","15",""
"02/09/2025 21:15:10","N","QJUSL3","","","3","","10","0","0","10",""
"02/09/2025 21:15:10","N","QLCRA","0","0","-2","","0","0","17","0","0"
"02/09/2025 21:15:10","N","QNRGTX","","","","","25","0","100","",""
"02/09/2025 21:15:10","N","QOCSQ1","","","","","0","0","6.1","",""
"02/09/2025 21:15:10","N","QSEMES","","","25","","5","0","0","",""
"02/09/2025 21:15:10","N","QSHELL","0","0","-40","0","-49","0","0","-38","0"
"02/09/2025 21:15:10","N","QSTEC","0","0","0","","0","0","23.1","",""
"02/09/2025 21:15:10","N","QSTEC1","","","0","","0","0","2.9","",""
"02/09/2025 21:15:10","N","QTEN18","1.7","2","21.3","","19.1","0","0","4.7","0"
"02/09/2025 21:15:10","N","QTENSK","","","","","0","0","12","",""
"02/09/2025 21:15:10","N","QTOTL1","-.6","-.7","-7.6","","-6.8","0","0","-1.7",""
"02/09/2025 21:30:10","N","QAEN","0","17.5","105","","0","0","0","41",""
"02/09/2025 21:30:10","N","QALTRE","","","22","","15","0","19.4","",""
"02/09/2025 21:30:10","N","QAMA","","","","","1","0","0","",""
"02/09/2025 21:30:10","N","QBPEC7","-1.1","-1.3","-13.7","","-12.3","0","0","-3",""
"02/09/2025 21:30:10","N","QBTU","","","","","0","0","7","",""
"02/09/2025 21:30:10","N","QCALP","0","0","-25","0","-5","0","0","0","0"
"02/09/2025 21:30:10","N","QEDE10","","","","","0","0","35.6","",""
"02/09/2025 21:30:10","N","QEDE12","","","","","0","0","11","",""
"02/09/2025 21:30:10","N","QEDES1","","","","","0","0","75.6","",""
"02/09/2025 21:30:10","N","QEDES2","","","","","0","0","5.7","",""
"02/09/2025 21:30:10","N","QEDES5","","","","","0","0","15.7","",""
"02/09/2025 21:30:10","N","QEDES6","","","","","0","0","5.3","",""
"02/09/2025 21:30:10","N","QEDES8","","","","","0","0","10.8","",""
"02/09/2025 21:30:10","N","QEXEL1","","","","","0","0","0","",""
"02/09/2025 21:30:10","N","QFRONT","","","","","0","0","5.6","",""
"02/09/2025 21:30:10","N","QGAR6","","","","","0","0","6.7","",""
"02/09/2025 21:30:10","N","QGERD","","","","","0","0","4.3","",""
"02/09/2025 21:30:10","N","QGEXA","","","","","0","0","22.1","",""
"02/09/2025 21:30:10","N","QGEXA7","","","","","0","0","4.4","",""
"02/09/2025 21:30:10","N","QJUSL1","","","3","","10","0","0","10",""
"02/09/2025 21:30:10","N","QJUSL2","","","4","","10","0","0","15",""
"02/09/2025 21:30:10","N","QJUSL3","","","3","","10","0","0","10",""
"02/09/2025 21:30:10","N","QLCRA","0","0","-2","","0","0","17","0","0"
"02/09/2025 21:30:10","N","QNRGTX","","","","","25","0","100","",""
"02/09/2025 21:30:10","N","QOCSQ1","","","","","0","0","6.1","",""
"02/09/2025 21:30:10","N","QSEMES","","","25","","5","0","0","",""
"02/09/2025 21:30:10","N","QSHELL","0","0","-40","0","-49","0","0","-38","0"
"02/09/2025 21:30:10","N","QSTEC","0","0","0","","0","0","23.1","",""
"02/09/2025 21:30:10","N","QSTEC1","","","0","","0","0","2.9","",""
"02/09/2025 21:30:10","N","QTEN18","1.7","2","21.3","","19.1","0","0","4.7","0"
"02/09/2025 21:30:10","N","QTENSK","","","","","0","0","12","",""
"02/09/2025 21:30:10","N","QTOTL1","-.6","-.7","-7.6","","-6.8","0","0","-1.7",""
"02/09/2025 21:45:11","N","QAEN","0","17.5","105","","0","0","0","41",""
"02/09/2025 21:45:11","N","QALTRE","","","22","","15","0","19.4","",""
"02/09/2025 21:45:11","N","QAMA","","","","","1","0","0","",""
"02/09/2025 21:45:11","N","QBPEC7","-1.1","-1.3","-13.7","","-12.3","0","0","-3",""
"02/09/2025 21:45:11","N","QBTU","","","","","0","0","7","",""
"02/09/2025 21:45:11","N","QCALP","0","0","-25","0","-5","0","0","0","0"
"02/09/2025 21:45:11","N","QEDE10","","","","","0","0","35.6","",""
"02/09/2025 21:45:11","N","QEDE12","","","","","0","0","11","",""
"02/09/2025 21:45:11","N","QEDES1","","","","","0","0","75.6","",""
"02/09/2025 21:45:11","N","QEDES2","","","","","0","0","5.7","",""
"02/09/2025 21:45:11","N","QEDES5","","","","","0","0","15.7","",""
"02/09/2025 21:45:11","N","QEDES6","","","","","0","0","5.3","",""
"02/09/2025 21:45:11","N","QEDES8","","","","","0","0","10.8","",""
"02/09/2025 21:45:11","N","QEXEL1","","","","","0","0","0","",""
"02/09/2025 21:45:11","N","QFRONT","","","","","0","0","5.6","",""
"02/09/2025 21:45:11","N","QGAR6","","","","","0","0","6.7","",""
"02/09/2025 21:45:11","N","QGERD","","","","","0","0","4.3","",""
"02/09/2025 21:45:11","N","QGEXA","","","","","0","0","22.1","",""
"02/09/2025 21:45:11","N","QGEXA7","","","","","0","0","4.4","",""
"02/09/2025 21:45:11","N","QJUSL1","","","3","","10","0","0","10",""
"02/09/2025 21:45:11","N","QJUSL2","","","4","","10","0","0","15",""
"02/09/2025 21:45:11","N","QJUSL3","","","3","","10","0","0","10",""
"02/09/2025 21:45:11","N","QLCRA","0","0","-2","","0","0","17","0","0"
"02/09/2025 21:45:11","N","QNRGTX","","","","","25","0","100","",""
"02/09/2025 21:45:11","N","QOCSQ1","","","","","0","0","6.1","",""
"02/09/2025 21:45:11","N","QSEMES","","","25","","5","0","0","",""
"02/09/2025 21:45:11","N","QSHELL","0","0","-40","0","-49","0","0","-38","0"
"02/09/2025 21:45:11","N","QSTEC","0","0","0","","0","0","23.1","",""
"02/09/2025 21:45:11","N","QSTEC1","","","0","","0","0","2.9","",""
"02/09/2025 21:45:11","N","QTEN18","1.7","2","21.3","","19.1","0","0","4.7","0"
"02/09/2025 21:45:11","N","QTENSK","","","","","0","0","12","",""
"02/09/2025 21:45:11","N","QTOTL1","-.6","-.7","-7.6","","-6.8","0","0","-1.7",""
"02/09/2025 22:00:13","N","QAEN","0","17.5","105","","0","0","0","41",""
"02/09/2025 22:00:13","N","QALTRE","","","22","","15","0","18.6","",""
"02/09/2025 22:00:13","N","QAMA","","","","","1","0","0","",""
"02/09/2025 22:00:13","N","QBPEC7","-1.1","-1.1","-9.3","","-13.6","0","0","-2.8",""
"02/09/2025 22:00:13","N","QBTU","","","","","0","0","8","",""
"02/09/2025 22:00:13","N","QCALP","0","0","-25","0","-5","0","0","0","0"
"02/09/2025 22:00:13","N","QEDE10","","","","","0","0","41","",""
"02/09/2025 22:00:13","N","QEDE12","","","","","0","0","12.7","",""
"02/09/2025 22:00:13","N","QEDES1","","","","","0","0","86.9","",""
"02/09/2025 22:00:13","N","QEDES2","","","","","0","0","6.6","",""
"02/09/2025 22:00:13","N","QEDES5","","","","","0","0","17.7","",""
"02/09/2025 22:00:13","N","QEDES6","","","","","0","0","6.1","",""
"02/09/2025 22:00:13","N","QEDES8","","","","","0","0","12.5","",""
"02/09/2025 22:00:13","N","QEXEL1","","","","","0","0","0","",""
"02/09/2025 22:00:13","N","QFRONT","","","","","0","0","5.6","",""
"02/09/2025 22:00:13","N","QGAR6","","","","","0","0","7.3","",""
"02/09/2025 22:00:13","N","QGERD","","","","","0","0","5.2","",""
"02/09/2025 22:00:13","N","QGEXA","","","","","0","0","23.3","",""
"02/09/2025 22:00:13","N","QGEXA7","","","","","0","0","5.2","",""
"02/09/2025 22:00:13","N","QJUSL1","","","3","","10","0","0","10",""
"02/09/2025 22:00:13","N","QJUSL2","","","4","","10","0","0","15",""
"02/09/2025 22:00:13","N","QJUSL3","","","3","","10","0","0","10",""
"02/09/2025 22:00:13","N","QLCRA","0","0","-2","","0","0","17","0","0"
"02/09/2025 22:00:13","N","QNRGTX","","","","","25","0","100","",""
"02/09/2025 22:00:13","N","QOCSQ1","","","","","0","0","7.1","",""
"02/09/2025 22:00:13","N","QSEMES","","","25","","5","0","0","",""
"02/09/2025 22:00:13","N","QSHELL","0","0","-40","0","-49","0","0","-38","0"
"02/09/2025 22:00:13","N","QSTEC","0","0","0","","0","0","25.6","",""
"02/09/2025 22:00:13","N","QSTEC1","","","0","","0","0","2.9","",""
"02/09/2025 22:00:13","N","QTEN18","1.7","1.7","14.4","","21.1","0","0","4.3","0"
"02/09/2025 22:00:13","N","QTENSK","","","","","0","0","13.6","",""
"02/09/2025 22:00:13","N","QTOTL1","-.6","-.6","-5.1","","-7.5","0","0","-1.5",""
"02/09/2025 22:15:12","N","QAEN","0","17.5","105","","0","0","0","41",""
"02/09/2025 22:15:12","N","QALTRE","","","22","","15","0","18.6","",""
"02/09/2025 22:15:12","N","QAMA","","","","","1","0","0","",""
"02/09/2025 22:15:12","N","QBPEC7","-1.1","-1.1","-9.3","","-13.6","0","0","-2.8",""
"02/09/2025 22:15:12","N","QBTU","","","","","0","0","8","",""
"02/09/2025 22:15:12","N","QCALP","0","0","-25","0","-5","0","0","0","0"
"02/09/2025 22:15:12","N","QEDE10","","","","","0","0","41","",""
"02/09/2025 22:15:12","N","QEDE12","","","","","0","0","12.7","",""
"02/09/2025 22:15:12","N","QEDES1","","","","","0","0","86.9","",""
"02/09/2025 22:15:12","N","QEDES2","","","","","0","0","6.6","",""
"02/09/2025 22:15:12","N","QEDES5","","","","","0","0","17.7","",""
"02/09/2025 22:15:12","N","QEDES6","","","","","0","0","6.1","",""
"02/09/2025 22:15:12","N","QEDES8","","","","","0","0","12.5","",""
"02/09/2025 22:15:12","N","QEXEL1","","","","","0","0","0","",""
"02/09/2025 22:15:12","N","QFRONT","","","","","0","0","5.6","",""
"02/09/2025 22:15:12","N","QGAR6","","","","","0","0","7.3","",""
"02/09/2025 22:15:12","N","QGERD","","","","","0","0","5.2","",""
"02/09/2025 22:15:12","N","QGEXA","","","","","0","0","23.3","",""
"02/09/2025 22:15:12","N","QGEXA7","","","","","0","0","5.2","",""
"02/09/2025 22:15:12","N","QJUSL1","","","3","","10","0","0","10",""
"02/09/2025 22:15:12","N","QJUSL2","","","4","","10","0","0","15",""
"02/09/2025 22:15:12","N","QJUSL3","","","3","","10","0","0","10",""
"02/09/2025 22:15:12","N","QLCRA","0","0","-2","","0","0","17","0","0"
"02/09/2025 22:15:12","N","QNRGTX","","","","","25","0","100","",""
"02/09/2025 22:15:12","N","QOCSQ1","","","","","0","0","7.1","",""
"02/09/2025 22:15:12","N","QSEMES","","","25","","5","0","0","",""
"02/09/2025 22:15:12","N","QSHELL","0","0","-40","0","-49","0","0","-38","0"
"02/09/2025 22:15:12","N","QSTEC","0","0","0","","0","0","25.6","",""
"02/09/2025 22:15:12","N","QSTEC1","","","0","","0","0","2.9","",""
"02/09/2025 22:15:12","N","QTEN18","1.7","1.7","14.4","","21.1","0","0","4.3","0"
"02/09/2025 22:15:12","N","QTENSK","","","","","0","0","13.6","",""
"02/09/2025 22:15:12","N","QTOTL1","-.6","-.6","-5.1","","-7.5","0","0","-1.5",""
"02/09/2025 22:30:10","N","QAEN","0","17.5","105","","0","0","0","41",""
"02/09/2025 22:30:10","N","QALTRE","","","22","","15","0","18.6","",""
"02/09/2025 22:30:10","N","QAMA","","","","","1","0","0","",""
"02/09/2025 22:30:10","N","QBPEC7","-1.1","-1.1","-9.3","","-13.6","0","0","-2.8",""
"02/09/2025 22:30:10","N","QBTU","","","","","0","0","8","",""
"02/09/2025 22:30:10","N","QCALP","0","0","-25","0","-5","0","0","0","0"
"02/09/2025 22:30:10","N","QEDE10","","","","","0","0","41","",""
"02/09/2025 22:30:10","N","QEDE12","","","","","0","0","12.7","",""
"02/09/2025 22:30:10","N","QEDES1","","","","","0","0","86.9","",""
"02/09/2025 22:30:10","N","QEDES2","","","","","0","0","6.6","",""
"02/09/2025 22:30:10","N","QEDES5","","","","","0","0","17.7","",""
"02/09/2025 22:30:10","N","QEDES6","","","","","0","0","6.1","",""
"02/09/2025 22:30:10","N","QEDES8","","","","","0","0","12.5","",""
"02/09/2025 22:30:10","N","QEXEL1","","","","","0","0","0","",""
"02/09/2025 22:30:10","N","QFRONT","","","","","0","0","5.6","",""
"02/09/2025 22:30:10","N","QGAR6","","","","","0","0","7.3","",""
"02/09/2025 22:30:10","N","QGERD","","","","","0","0","5.2","",""
"02/09/2025 22:30:10","N","QGEXA","","","","","0","0","23.3","",""
"02/09/2025 22:30:10","N","QGEXA7","","","","","0","0","5.2","",""
"02/09/2025 22:30:10","N","QJUSL1","","","3","","10","0","0","10",""
"02/09/2025 22:30:10","N","QJUSL2","","","4","","10","0","0","15",""
"02/09/2025 22:30:10","N","QJUSL3","","","3","","10","0","0","10",""
"02/09/2025 22:30:10","N","QLCRA","0","0","-2","","0","0","17","0","0"
"02/09/2025 22:30:10","N","QNRGTX","","","","","25","0","100","",""
"02/09/2025 22:30:10","N","QOCSQ1","","","","","0","0","7.1","",""
"02/09/2025 22:30:10","N","QSEMES","","","25","","5","0","0","",""
"02/09/2025 22:30:10","N","QSHELL","0","0","-40","0","-49","0","0","-38","0"
"02/09/2025 22:30:10","N","QSTEC","0","0","0","","0","0","25.6","",""
"02/09/2025 22:30:10","N","QSTEC1","","","0","","0","0","2.9","",""
"02/09/2025 22:30:10","N","QTEN18","1.7","1.7","14.4","","21.1","0","0","4.3","0"
"02/09/2025 22:30:10","N","QTENSK","","","","","0","0","13.6","",""
"02/09/2025 22:30:10","N","QTOTL1","-.6","-.6","-5.1","","-7.5","0","0","-1.5",""
"02/09/2025 22:45:11","N","QAEN","0","17.5","105","","0","0","0","41",""
"02/09/2025 22:45:11","N","QALTRE","","","22","","15","0","18.6","",""
"02/09/2025 22:45:11","N","QAMA","","","","","1","0","0","",""
"02/09/2025 22:45:11","N","QBPEC7","-1.1","-1.1","-9.3","","-13.6","0","0","-2.8",""
"02/09/2025 22:45:11","N","QBTU","","","","","0","0","8","",""
"02/09/2025 22:45:11","N","QCALP","0","0","-25","0","-5","0","0","0","0"
"02/09/2025 22:45:11","N","QEDE10","","","","","0","0","41","",""
"02/09/2025 22:45:11","N","QEDE12","","","","","0","0","12.7","",""
